,User Name,Heading,Rating,Review,tokens,tokens_seg,tokens_stem,review1
268,Flipkart Customer,does the job,3,need camera improvement,"['need', 'camera', 'improvement']","['need', 'camera', 'improvement']","['need', 'camera', 'improv']",need camera improv
269,Flipkart Customer,terrific purchase,5,must buy,"['must', 'buy']","['must', 'buy']","['must', 'buy']",must buy
270,Ashish Pratap Singh Singh,fabulous,5,best mobile in this range by samsung,"['best', 'mobile', 'in', 'this', 'range', 'by', 'samsung']","['best', 'mobile', 'in', 'this', 'range', 'by', 'samsung']","['best', 'mobil', 'rang', 'samsung']",best mobil rang samsung
271,DipRaj Das,wonderful,4,overall a great smartphone,"['overall', 'a', 'great', 'smartphone']","['overall', 'a', 'great', 'smartphone']","['overal', 'great', 'smartphon']",overal great smartphon
272,Deepak Kumar,very good,4,average,['average'],['average'],['averag'],averag
273,Nidhi Sharma,just okay,3,not as expected in this segmentpoor camera quality in nightflash also average,"['not', 'as', 'expected', 'in', 'this', 'segmentpoor', 'camera', 'quality', 'in', 'nightflash', 'also', 'average']","['not', 'as', 'expected', 'in', 'this', 'segment', 'poor', 'camera', 'quality', 'in', 'night', 'flash', 'also', 'average']","['not', 'expect', 'segment', 'poor', 'camera', 'qualiti', 'night', 'flash', 'also', 'averag']",not expect segment poor camera qualiti night flash also averag
274,Flipkart Customer,brilliant,5,what a fabulous phone,"['what', 'a', 'fabulous', 'phone']","['what', 'a', 'fabulous', 'phone']","['fabul', 'phone']",fabul phone
275,Bavaji Reddy,just okay,3,average,['average'],['average'],['averag'],averag
276,Niraj kumar Gupta,super,5,good productbest price ever,"['good', 'productbest', 'price', 'ever']","['good', 'product', 'best', 'price', 'ever']","['good', 'product', 'best', 'price', 'ever']",good product best price ever
277,Gaurav  mishra,super,5,good,['good'],['good'],['good'],good
278,L.Vijaya Kumar,fabulous,5,nice,['nice'],['nice'],['nice'],nice
279,Abhishek Uikey,brilliant,5,good phone,"['good', 'phone']","['good', 'phone']","['good', 'phone']",good phone
280,Narendra kumar Dharendra,must buy,5,very very nice smart phone paisa vasool happy very very happy thnx flipcart,"['very', 'very', 'nice', 'smart', 'phone', 'paisa', 'vasool', 'happy', 'very', 'very', 'happy', 'thnx', 'flipcart']","['very', 'very', 'nice', 'smart', 'phone', 'paisa', 'va', 'sool', 'happy', 'very', 'very', 'happy', 'thnx', 'flip', 'cart']","['nice', 'smart', 'phone', 'paisa', 'va', 'sool', 'happi', 'happi', 'thnx', 'flip', 'cart']",nice smart phone paisa va sool happi happi thnx flip cart
281,Rupesh  Chandra,moderate,5,only sim connect at a time and setting would be in dual sim and camera isnt satisfying from samsung brand camera is very cheap quality,"['only', 'sim', 'connect', 'at', 'a', 'time', 'and', 'setting', 'would', 'be', 'in', 'dual', 'sim', 'and', 'camera', 'isnt', 'satisfying', 'from', 'samsung', 'brand', 'camera', 'is', 'very', 'cheap', 'quality']","['only', 'sim', 'connect', 'at', 'a', 'time', 'and', 'setting', 'would', 'be', 'in', 'dual', 'sim', 'and', 'camera', 'isnt', 'satisfying', 'from', 'samsung', 'brand', 'camera', 'is', 'very', 'cheap', 'quality']","['sim', 'connect', 'time', 'set', 'would', 'dual', 'sim', 'camera', 'isnt', 'satisfi', 'samsung', 'brand', 'camera', 'cheap', 'qualiti']",sim connect time set would dual sim camera isnt satisfi samsung brand camera cheap qualiti
282,Ravi  Meerwal,wonderful,5,phone is good but delivery boy was very bad person,"['phone', 'is', 'good', 'but', 'delivery', 'boy', 'was', 'very', 'bad', 'person']","['phone', 'is', 'good', 'but', 'delivery', 'boy', 'was', 'very', 'bad', 'person']","['phone', 'good', 'deliveri', 'boy', 'bad', 'person']",phone good deliveri boy bad person
283,Venkatesh S,worth every penny,5,good camera nice battery life worth it,"['good', 'camera', 'nice', 'battery', 'life', 'worth', 'it']","['good', 'camera', 'nice', 'battery', 'life', 'worth', 'it']","['good', 'camera', 'nice', 'batteri', 'life', 'worth']",good camera nice batteri life worth
284,Sateesh Srikakolam,not recommended at all,4,worest mobile waste of money in my opinion dont buy,"['worest', 'mobile', 'waste', 'of', 'money', 'in', 'my', 'opinion', 'dont', 'buy']","['wore', 'st', 'mobile', 'waste', 'of', 'money', 'in', 'my', 'opinion', 'dont', 'buy']","['wore', 'st', 'mobil', 'wast', 'money', 'opinion', 'dont', 'buy']",wore st mobil wast money opinion dont buy
285,Rohit  Dalki,utterly disappointed,5,overheating mobile and hanging on open screen lock didnt open screen lock every time,"['overheating', 'mobile', 'and', 'hanging', 'on', 'open', 'screen', 'lock', 'didnt', 'open', 'screen', 'lock', 'every', 'time']","['overheating', 'mobile', 'and', 'hanging', 'on', 'open', 'screen', 'lock', 'didnt', 'open', 'screen', 'lock', 'every', 'time']","['overh', 'mobil', 'hang', 'open', 'screen', 'lock', 'didnt', 'open', 'screen', 'lock', 'everi', 'time']",overh mobil hang open screen lock didnt open screen lock everi time
286,Narendrakumar Parmar,awesome,5,very nice products,"['very', 'nice', 'products']","['very', 'nice', 'products']","['nice', 'product']",nice product
287,alisha,nice product,2,good,['good'],['good'],['good'],good
288,gulvardhan,must buy,1,i m using this mobile since one month value for money as usual speakers are more powerful then mwhich i was using earlier touch superb battery cool and lasting satisfied with product,"['i', 'm', 'using', 'this', 'mobile', 'since', 'one', 'month', 'value', 'for', 'money', 'as', 'usual', 'speakers', 'are', 'more', 'powerful', 'then', 'mwhich', 'i', 'was', 'using', 'earlier', 'touch', 'superb', 'battery', 'cool', 'and', 'lasting', 'satisfied', 'with', 'product']","['i', 'm', 'using', 'this', 'mobile', 'since', 'one', 'month', 'value', 'for', 'money', 'as', 'usual', 'speakers', 'are', 'more', 'powerful', 'then', 'm', 'which', 'i', 'was', 'using', 'earlier', 'touch', 'superb', 'battery', 'cool', 'and', 'lasting', 'satisfied', 'with', 'product']","['use', 'mobil', 'sinc', 'one', 'month', 'valu', 'money', 'usual', 'speaker', 'power', 'use', 'earlier', 'touch', 'superb', 'batteri', 'cool', 'last', 'satisfi', 'product']",use mobil sinc one month valu money usual speaker power use earlier touch superb batteri cool last satisfi product
289,Yad ram Kashyap,classy product,1,nice mobile phone,"['nice', 'mobile', 'phone']","['nice', 'mobile', 'phone']","['nice', 'mobil', 'phone']",nice mobil phone
290,Neelam  Yadav,brilliant,5,phone is very good it will become warm very quickly in simple tasks but will never be hotsometimes frame drops else everything is awesome giveshrs of screen on time incharge sufficient fordays fantastic display great cameras long lasting battery lifesuited for everyone specially social media guys and parents except gamers overall a superb phone forincluding all offers,"['phone', 'is', 'very', 'good', 'it', 'will', 'become', 'warm', 'very', 'quickly', 'in', 'simple', 'tasks', 'but', 'will', 'never', 'be', 'hotsometimes', 'frame', 'drops', 'else', 'everything', 'is', 'awesome', 'giveshrs', 'of', 'screen', 'on', 'time', 'incharge', 'sufficient', 'fordays', 'fantastic', 'display', 'great', 'cameras', 'long', 'lasting', 'battery', 'lifesuited', 'for', 'everyone', 'specially', 'social', 'media', 'guys', 'and', 'parents', 'except', 'gamers', 'overall', 'a', 'superb', 'phone', 'forincluding', 'all', 'offers']","['phone', 'is', 'very', 'good', 'it', 'will', 'become', 'warm', 'very', 'quickly', 'in', 'simple', 'tasks', 'but', 'will', 'never', 'be', 'hot', 'sometimes', 'frame', 'drops', 'else', 'everything', 'is', 'awesome', 'gives', 'hrs', 'of', 'screen', 'on', 'time', 'in', 'charge', 'sufficient', 'for', 'days', 'fantastic', 'display', 'great', 'cameras', 'long', 'lasting', 'battery', 'life', 'suited', 'for', 'everyone', 'specially', 'social', 'media', 'guys', 'and', 'parents', 'except', 'gamers', 'overall', 'a', 'superb', 'phone', 'for', 'including', 'all', 'offers']","['phone', 'good', 'becom', 'warm', 'quickli', 'simpl', 'task', 'never', 'hot', 'sometim', 'frame', 'drop', 'els', 'everyth', 'awesom', 'give', 'hr', 'screen', 'time', 'charg', 'suffici', 'day', 'fantast', 'display', 'great', 'camera', 'long', 'last', 'batteri', 'life', 'suit', 'everyon', 'special', 'social', 'media', 'guy', 'parent', 'except', 'gamer', 'overal', 'superb', 'phone', 'includ', 'offer']",phone good becom warm quickli simpl task never hot sometim frame drop els everyth awesom give hr screen time charg suffici day fantast display great camera long last batteri life suit everyon special social media guy parent except gamer overal superb phone includ offer
291,harish  kumar ,good choice,4,great camera huge battery long last up to one and half days,"['great', 'camera', 'huge', 'battery', 'long', 'last', 'up', 'to', 'one', 'and', 'half', 'days']","['great', 'camera', 'huge', 'battery', 'long', 'last', 'up', 'to', 'one', 'and', 'half', 'days']","['great', 'camera', 'huge', 'batteri', 'long', 'last', 'one', 'half', 'day']",great camera huge batteri long last one half day
292,PREM KUMAR,fair,3,camera too good,"['camera', 'too', 'good']","['camera', 'too', 'good']","['camera', 'good']",camera good
293,A.R.Shaju Adiyoli,worth the money,4,good purchasevery good,"['good', 'purchasevery', 'good']","['good', 'purchase', 'very', 'good']","['good', 'purchas', 'good']",good purchas good
294,Flipkart Customer,best in the market,5,very good ,"['very', 'good']","['very', 'good']",['good'],good
295,Flipkart Customer,useless product,4,mobile hanging problem,"['mobile', 'hanging', 'problem']","['mobile', 'hanging', 'problem']","['mobil', 'hang', 'problem']",mobil hang problem
296,Flipkart Customer,really nice,5,camera is not uptocould have been a betterelse good product,"['camera', 'is', 'not', 'uptocould', 'have', 'been', 'a', 'betterelse', 'good', 'product']","['camera', 'is', 'not', 'up', 'to', 'could', 'have', 'been', 'a', 'better', 'else', 'good', 'product']","['camera', 'not', 'could', 'better', 'els', 'good', 'product']",camera not could better els good product
297,Anjumon V,worthless,5,flipkarts smart upgrade plan is afraud activityits activated on my phone even i paid full amount they hesitated to remove that now phone will get lock inmonths i have to payagain alsofed up with them samsung says i should contact flipkart flipkart says i should contact samsung regarding phone display is very good night camera average only full charge takehours,"['flipkarts', 'smart', 'upgrade', 'plan', 'is', 'afraud', 'activityits', 'activated', 'on', 'my', 'phone', 'even', 'i', 'paid', 'full', 'amount', 'they', 'hesitated', 'to', 'remove', 'that', 'now', 'phone', 'will', 'get', 'lock', 'inmonths', 'i', 'have', 'to', 'payagain', 'alsofed', 'up', 'with', 'them', 'samsung', 'says', 'i', 'should', 'contact', 'flipkart', 'flipkart', 'says', 'i', 'should', 'contact', 'samsung', 'regarding', 'phone', 'display', 'is', 'very', 'good', 'night', 'camera', 'average', 'only', 'full', 'charge', 'takehours']","['flip', 'karts', 'smart', 'upgrade', 'plan', 'is', 'a', 'fraud', 'activity', 'its', 'activated', 'on', 'my', 'phone', 'even', 'i', 'paid', 'full', 'amount', 'they', 'hesitated', 'to', 'remove', 'that', 'now', 'phone', 'will', 'get', 'lock', 'in', 'months', 'i', 'have', 'to', 'pay', 'again', 'also', 'fed', 'up', 'with', 'them', 'samsung', 'says', 'i', 'should', 'contact', 'flip', 'kart', 'flip', 'kart', 'says', 'i', 'should', 'contact', 'samsung', 'regarding', 'phone', 'display', 'is', 'very', 'good', 'night', 'camera', 'average', 'only', 'full', 'charge', 'take', 'hours']","['flip', 'kart', 'smart', 'upgrad', 'plan', 'fraud', 'activ', 'activ', 'phone', 'even', 'paid', 'full', 'amount', 'hesit', 'remov', 'phone', 'get', 'lock', 'month', 'pay', 'also', 'fed', 'samsung', 'say', 'contact', 'flip', 'kart', 'flip', 'kart', 'say', 'contact', 'samsung', 'regard', 'phone', 'display', 'good', 'night', 'camera', 'averag', 'full', 'charg', 'take', 'hour']",flip kart smart upgrad plan fraud activ activ phone even paid full amount hesit remov phone get lock month pay also fed samsung say contact flip kart flip kart say contact samsung regard phone display good night camera averag full charg take hour
298,Manoj jonwar Janwar,great product,1,kv,['kv'],['kv'],['kv'],kv
299,Ashish Pratap Singh Singh,fabulous,1,best mobile in this range by samsung,"['best', 'mobile', 'in', 'this', 'range', 'by', 'samsung']","['best', 'mobile', 'in', 'this', 'range', 'by', 'samsung']","['best', 'mobil', 'rang', 'samsung']",best mobil rang samsung
300,DipRaj Das,wonderful,4,overall a great smartphone,"['overall', 'a', 'great', 'smartphone']","['overall', 'a', 'great', 'smartphone']","['overal', 'great', 'smartphon']",overal great smartphon
301,Deepak Kumar,very good,4,average,['average'],['average'],['averag'],averag
302,Nidhi Sharma,just okay,3,not as expected in this segmentpoor camera quality in nightflash also average,"['not', 'as', 'expected', 'in', 'this', 'segmentpoor', 'camera', 'quality', 'in', 'nightflash', 'also', 'average']","['not', 'as', 'expected', 'in', 'this', 'segment', 'poor', 'camera', 'quality', 'in', 'night', 'flash', 'also', 'average']","['not', 'expect', 'segment', 'poor', 'camera', 'qualiti', 'night', 'flash', 'also', 'averag']",not expect segment poor camera qualiti night flash also averag
303,Flipkart Customer,brilliant,5,what a fabulous phone,"['what', 'a', 'fabulous', 'phone']","['what', 'a', 'fabulous', 'phone']","['fabul', 'phone']",fabul phone
304,Bavaji Reddy,just okay,3,average,['average'],['average'],['averag'],averag
305,Niraj kumar Gupta,super,5,good productbest price ever,"['good', 'productbest', 'price', 'ever']","['good', 'product', 'best', 'price', 'ever']","['good', 'product', 'best', 'price', 'ever']",good product best price ever
306,Gaurav  mishra,super,5,good,['good'],['good'],['good'],good
307,L.Vijaya Kumar,fabulous,5,nice,['nice'],['nice'],['nice'],nice
308,Abhishek Uikey,brilliant,5,good phone,"['good', 'phone']","['good', 'phone']","['good', 'phone']",good phone
309,Narendra kumar Dharendra,must buy,5,very very nice smart phone paisa vasool happy very very happy thnx flipcart,"['very', 'very', 'nice', 'smart', 'phone', 'paisa', 'vasool', 'happy', 'very', 'very', 'happy', 'thnx', 'flipcart']","['very', 'very', 'nice', 'smart', 'phone', 'paisa', 'va', 'sool', 'happy', 'very', 'very', 'happy', 'thnx', 'flip', 'cart']","['nice', 'smart', 'phone', 'paisa', 'va', 'sool', 'happi', 'happi', 'thnx', 'flip', 'cart']",nice smart phone paisa va sool happi happi thnx flip cart
310,Aditya Meshram,utterly disappointed,3,i bought thismobile two weeks back now is able charge battery performance mance worst and now totally is charging the mobile,"['i', 'bought', 'thismobile', 'two', 'weeks', 'back', 'now', 'is', 'able', 'charge', 'battery', 'performance', 'mance', 'worst', 'and', 'now', 'totally', 'is', 'charging', 'the', 'mobile']","['i', 'bought', 'this', 'mobile', 'two', 'weeks', 'back', 'now', 'is', 'able', 'charge', 'battery', 'performance', 'mance', 'worst', 'and', 'now', 'totally', 'is', 'charging', 'the', 'mobile']","['bought', 'mobil', 'two', 'week', 'back', 'abl', 'charg', 'batteri', 'perform', 'manc', 'worst', 'total', 'charg', 'mobil']",bought mobil two week back abl charg batteri perform manc worst total charg mobil
311,Flipkart Customer,does the job,5,good,['good'],['good'],['good'],good
312,SANOOP  C,moderate,5,very poor camera clarity heating problem not worth for money,"['very', 'poor', 'camera', 'clarity', 'heating', 'problem', 'not', 'worth', 'for', 'money']","['very', 'poor', 'camera', 'clarity', 'heating', 'problem', 'not', 'worth', 'for', 'money']","['poor', 'camera', 'clariti', 'heat', 'problem', 'not', 'worth', 'money']",poor camera clariti heat problem not worth money
313,Manish  Mishra,excellent,4,nice features nice move to screen use,"['nice', 'features', 'nice', 'move', 'to', 'screen', 'use']","['nice', 'features', 'nice', 'move', 'to', 'screen', 'use']","['nice', 'featur', 'nice', 'move', 'screen', 'use']",nice featur nice move screen use
314,Andrew  sujay,must buy,3,prefect mass mobile pakka mass,"['prefect', 'mass', 'mobile', 'pakka', 'mass']","['prefect', 'mass', 'mobile', 'pak', 'ka', 'mass']","['prefect', 'mass', 'mobil', 'pak', 'ka', 'mass']",prefect mass mobil pak ka mass
315,Flipkart Customer,very good,5,good,['good'],['good'],['good'],good
316,Aliasgar Bharmal,good,5,only camera is goodmah battery west of time very much timing in charge,"['only', 'camera', 'is', 'goodmah', 'battery', 'west', 'of', 'time', 'very', 'much', 'timing', 'in', 'charge']","['only', 'camera', 'is', 'good', 'mah', 'battery', 'west', 'of', 'time', 'very', 'much', 'timing', 'in', 'charge']","['camera', 'good', 'mah', 'batteri', 'west', 'time', 'much', 'time', 'charg']",camera good mah batteri west time much time charg
317,Samiran Karmakar,terrific purchase,3,very nice,"['very', 'nice']","['very', 'nice']",['nice'],nice
318,Vishak Kasagani,brilliant,2,great experiencecool work,"['great', 'experiencecool', 'work']","['great', 'experience', 'cool', 'work']","['great', 'experi', 'cool', 'work']",great experi cool work
319,veda vyas,decent product,1,same as usal stuck problem and storage permissions issue,"['same', 'as', 'usal', 'stuck', 'problem', 'and', 'storage', 'permissions', 'issue']","['same', 'as', 'us', 'al', 'stuck', 'problem', 'and', 'storage', 'permissions', 'issue']","['us', 'al', 'stuck', 'problem', 'storag', 'permiss', 'issu']",us al stuck problem storag permiss issu
320,Flipkart Customer,terrific,5,awesome go for it,"['awesome', 'go', 'for', 'it']","['awesome', 'go', 'for', 'it']","['awesom', 'go']",awesom go
321,Hardik,mindblowing purchase,5,thanks flipkart but my problem isi buy first mobile was damage product receivedsoi replacement my phon than it replacement time to so long timings likedays is not good i received new phon it is ok and good excellent phon bt problem is replacement and pickup timing so late,"['thanks', 'flipkart', 'but', 'my', 'problem', 'isi', 'buy', 'first', 'mobile', 'was', 'damage', 'product', 'receivedsoi', 'replacement', 'my', 'phon', 'than', 'it', 'replacement', 'time', 'to', 'so', 'long', 'timings', 'likedays', 'is', 'not', 'good', 'i', 'received', 'new', 'phon', 'it', 'is', 'ok', 'and', 'good', 'excellent', 'phon', 'bt', 'problem', 'is', 'replacement', 'and', 'pickup', 'timing', 'so', 'late']","['thanks', 'flip', 'kart', 'but', 'my', 'problem', 'isi', 'buy', 'first', 'mobile', 'was', 'damage', 'product', 'received', 'so', 'i', 'replacement', 'my', 'phon', 'than', 'it', 'replacement', 'time', 'to', 'so', 'long', 'timings', 'like', 'days', 'is', 'not', 'good', 'i', 'received', 'new', 'phon', 'it', 'is', 'ok', 'and', 'good', 'excellent', 'phon', 'bt', 'problem', 'is', 'replacement', 'and', 'pickup', 'timing', 'so', 'late']","['thank', 'flip', 'kart', 'problem', 'isi', 'buy', 'first', 'mobil', 'damag', 'product', 'receiv', 'replac', 'phon', 'replac', 'time', 'long', 'time', 'like', 'day', 'not', 'good', 'receiv', 'new', 'phon', 'ok', 'good', 'excel', 'phon', 'bt', 'problem', 'replac', 'pickup', 'time', 'late']",thank flip kart problem isi buy first mobil damag product receiv replac phon replac time long time like day not good receiv new phon ok good excel phon bt problem replac pickup time late
322,Aayush Kumar,super,5,nice phone for daily uses,"['nice', 'phone', 'for', 'daily', 'uses']","['nice', 'phone', 'for', 'daily', 'uses']","['nice', 'phone', 'daili', 'use']",nice phone daili use
323,Flipkart Customer,good,3,very nice phone,"['very', 'nice', 'phone']","['very', 'nice', 'phone']","['nice', 'phone']",nice phone
324,Flipkart Customer,awesome,5,ok,['ok'],['ok'],['ok'],ok
325,Flipkart Customer,utterly disappointed,5,very bad products too much hangingg issue,"['very', 'bad', 'products', 'too', 'much', 'hangingg', 'issue']","['very', 'bad', 'products', 'too', 'much', 'hanging', 'g', 'issue']","['bad', 'product', 'much', 'hang', 'g', 'issu']",bad product much hang g issu
326,SHAILESH SAH,terrific purchase,5,great offers byflipkart,"['great', 'offers', 'byflipkart']","['great', 'offers', 'by', 'flip', 'kart']","['great', 'offer', 'flip', 'kart']",great offer flip kart
327,Flipkart Customer,brilliant,4,mobile looking is osm,"['mobile', 'looking', 'is', 'osm']","['mobile', 'looking', 'is', 'osm']","['mobil', 'look', 'osm']",mobil look osm
328,VASU BABU NAGIREDDY,delightful,3,wow,['wow'],['wow'],['wow'],wow
329,Vijay  Patil,does the job,1,product is okey,"['product', 'is', 'okey']","['product', 'is', 'okey']","['product', 'okey']",product okey
330,Anuj  Singh,awesome,5,good phone ameging,"['good', 'phone', 'ameging']","['good', 'phone', 'am', 'eg', 'ing']","['good', 'phone', 'eg', 'ing']",good phone eg ing
331,Arul,best in the market,5,awesome,['awesome'],['awesome'],['awesom'],awesom
332,Monti Singh,nice product,4,not bad,"['not', 'bad']","['not', 'bad']","['not', 'bad']",not bad
333,laxmi narayana b,nice,3,live focus not working,"['live', 'focus', 'not', 'working']","['live', 'focus', 'not', 'working']","['live', 'focu', 'not', 'work']",live focu not work
334,Flipkart Customer,classy product,5,phone is goodbut delivery is very bad i didnt expected form this by flip plz dont give my oders to dhelivery they not good and fast delivery and customer handling,"['phone', 'is', 'goodbut', 'delivery', 'is', 'very', 'bad', 'i', 'didnt', 'expected', 'form', 'this', 'by', 'flip', 'plz', 'dont', 'give', 'my', 'oders', 'to', 'dhelivery', 'they', 'not', 'good', 'and', 'fast', 'delivery', 'and', 'customer', 'handling']","['phone', 'is', 'good', 'but', 'delivery', 'is', 'very', 'bad', 'i', 'didnt', 'expected', 'form', 'this', 'by', 'flip', 'plz', 'dont', 'give', 'my', 'oder', 's', 'to', 'dhe', 'livery', 'they', 'not', 'good', 'and', 'fast', 'delivery', 'and', 'customer', 'handling']","['phone', 'good', 'deliveri', 'bad', 'didnt', 'expect', 'form', 'flip', 'plz', 'dont', 'give', 'oder', 'dhe', 'liveri', 'not', 'good', 'fast', 'deliveri', 'custom', 'handl']",phone good deliveri bad didnt expect form flip plz dont give oder dhe liveri not good fast deliveri custom handl
335,Jitendra Solanki,mindblowing purchase,5,its fast beautiful and worth of moneyexcellent camera and performance long battery life and superb display,"['its', 'fast', 'beautiful', 'and', 'worth', 'of', 'moneyexcellent', 'camera', 'and', 'performance', 'long', 'battery', 'life', 'and', 'superb', 'display']","['its', 'fast', 'beautiful', 'and', 'worth', 'of', 'money', 'excellent', 'camera', 'and', 'performance', 'long', 'battery', 'life', 'and', 'superb', 'display']","['fast', 'beauti', 'worth', 'money', 'excel', 'camera', 'perform', 'long', 'batteri', 'life', 'superb', 'display']",fast beauti worth money excel camera perform long batteri life superb display
336,Flipkart Customer,worth every penny,5,stylish design and battery backup is too goodusing and camera quality also too goodit will take for charging,"['stylish', 'design', 'and', 'battery', 'backup', 'is', 'too', 'goodusing', 'and', 'camera', 'quality', 'also', 'too', 'goodit', 'will', 'take', 'for', 'charging']","['stylish', 'design', 'and', 'battery', 'backup', 'is', 'too', 'good', 'using', 'and', 'camera', 'quality', 'also', 'too', 'good', 'it', 'will', 'take', 'for', 'charging']","['stylish', 'design', 'batteri', 'backup', 'good', 'use', 'camera', 'qualiti', 'also', 'good', 'take', 'charg']",stylish design batteri backup good use camera qualiti also good take charg
337,Sujata Swarnkar,great product,5,good phon,"['good', 'phon']","['good', 'phon']","['good', 'phon']",good phon
338,Arjun Reddy,awesome,5,very good thanks to flipkart,"['very', 'good', 'thanks', 'to', 'flipkart']","['very', 'good', 'thanks', 'to', 'flip', 'kart']","['good', 'thank', 'flip', 'kart']",good thank flip kart
339,Arvind Rajbhar,fabulous,5,very nice good performance,"['very', 'nice', 'good', 'performance']","['very', 'nice', 'good', 'performance']","['nice', 'good', 'perform']",nice good perform
340,Bimal Marak,wonderful,5,very good,"['very', 'good']","['very', 'good']",['good'],good
341,Flipkart Customer,awesome,5,excellent luv with the product,"['excellent', 'luv', 'with', 'the', 'product']","['excellent', 'luv', 'with', 'the', 'product']","['excel', 'luv', 'product']",excel luv product
342,Flipkart Customer,could be way better,4,problemslac krta h,"['problemslac', 'krta', 'h']","['problems', 'lac', 'krt', 'a', 'h']","['problem', 'lac', 'krt', 'h']",problem lac krt h
343,Sai Viswanadh,terrible product,4,camera is bad,"['camera', 'is', 'bad']","['camera', 'is', 'bad']","['camera', 'bad']",camera bad
344,Mashooq Yousuf,very good,5,brought it for my brother such a nice product from samsung camera quality is immensely great feel or say look is impressive not that common bulky phone ui is good too i think itll stand the competition of other products and this configuration by samsung at such a price is a treat go ahead if you want to buy i recommend it,"['brought', 'it', 'for', 'my', 'brother', 'such', 'a', 'nice', 'product', 'from', 'samsung', 'camera', 'quality', 'is', 'immensely', 'great', 'feel', 'or', 'say', 'look', 'is', 'impressive', 'not', 'that', 'common', 'bulky', 'phone', 'ui', 'is', 'good', 'too', 'i', 'think', 'itll', 'stand', 'the', 'competition', 'of', 'other', 'products', 'and', 'this', 'configuration', 'by', 'samsung', 'at', 'such', 'a', 'price', 'is', 'a', 'treat', 'go', 'ahead', 'if', 'you', 'want', 'to', 'buy', 'i', 'recommend', 'it']","['brought', 'it', 'for', 'my', 'brother', 'such', 'a', 'nice', 'product', 'from', 'samsung', 'camera', 'quality', 'is', 'immensely', 'great', 'feel', 'or', 'say', 'look', 'is', 'impressive', 'not', 'that', 'common', 'bulky', 'phone', 'ui', 'is', 'good', 'too', 'i', 'think', 'itll', 'stand', 'the', 'competition', 'of', 'other', 'products', 'and', 'this', 'configuration', 'by', 'samsung', 'at', 'such', 'a', 'price', 'is', 'a', 'treat', 'go', 'ahead', 'if', 'you', 'want', 'to', 'buy', 'i', 'recommend', 'it']","['brought', 'brother', 'nice', 'product', 'samsung', 'camera', 'qualiti', 'immens', 'great', 'feel', 'say', 'look', 'impress', 'not', 'common', 'bulki', 'phone', 'ui', 'good', 'think', 'itll', 'stand', 'competit', 'product', 'configur', 'samsung', 'price', 'treat', 'go', 'ahead', 'want', 'buy', 'recommend']",brought brother nice product samsung camera qualiti immens great feel say look impress not common bulki phone ui good think itll stand competit product configur samsung price treat go ahead want buy recommend
345,Mangesh Jadhav,wonderful,5,camera quality is notmega pixel and display is not amore,"['camera', 'quality', 'is', 'notmega', 'pixel', 'and', 'display', 'is', 'not', 'amore']","['camera', 'quality', 'is', 'not', 'mega', 'pixel', 'and', 'display', 'is', 'not', 'a', 'more']","['camera', 'qualiti', 'not', 'mega', 'pixel', 'display', 'not']",camera qualiti not mega pixel display not
346,Balaji Babu Pannem,highly recommended,5,good mobile,"['good', 'mobile']","['good', 'mobile']","['good', 'mobil']",good mobil
347,Syed Meera Moinuddin,bad quality,2,bad phone finger touch is not working frequently getting stuck,"['bad', 'phone', 'finger', 'touch', 'is', 'not', 'working', 'frequently', 'getting', 'stuck']","['bad', 'phone', 'finger', 'touch', 'is', 'not', 'working', 'frequently', 'getting', 'stuck']","['bad', 'phone', 'finger', 'touch', 'not', 'work', 'frequent', 'get', 'stuck']",bad phone finger touch not work frequent get stuck
348,Flipkart Customer,awesome,2,excellent,['excellent'],['excellent'],['excel'],excel
