,User Name,Heading,Rating,Review,tokens,tokens_seg,tokens_stem,review1
250,Flipkart Customer,fair,3,this was my surprise feedback last year i boughtwas very much satisfied and for the same reason plane forthis time but not satisfied with the productbattery charging taking moredisplay not responding as quick as as percamara both front and backnot that qualityunable see ethan quality at alldial pad respond very slow and call merging is not that great in this there are more lag in the process all above is basic one which was total,"['this', 'was', 'my', 'surprise', 'feedback', 'last', 'year', 'i', 'boughtwas', 'very', 'much', 'satisfied', 'and', 'for', 'the', 'same', 'reason', 'plane', 'forthis', 'time', 'but', 'not', 'satisfied', 'with', 'the', 'productbattery', 'charging', 'taking', 'moredisplay', 'not', 'responding', 'as', 'quick', 'as', 'as', 'percamara', 'both', 'front', 'and', 'backnot', 'that', 'qualityunable', 'see', 'ethan', 'quality', 'at', 'alldial', 'pad', 'respond', 'very', 'slow', 'and', 'call', 'merging', 'is', 'not', 'that', 'great', 'in', 'this', 'there', 'are', 'more', 'lag', 'in', 'the', 'process', 'all', 'above', 'is', 'basic', 'one', 'which', 'was', 'total']","['this', 'was', 'my', 'surprise', 'feedback', 'last', 'year', 'i', 'bought', 'was', 'very', 'much', 'satisfied', 'and', 'for', 'the', 'same', 'reason', 'plane', 'for', 'this', 'time', 'but', 'not', 'satisfied', 'with', 'the', 'product', 'battery', 'charging', 'taking', 'more', 'display', 'not', 'responding', 'as', 'quick', 'as', 'as', 'per', 'camara', 'both', 'front', 'and', 'back', 'not', 'that', 'quality', 'unable', 'see', 'ethan', 'quality', 'at', 'all', 'dial', 'pad', 'respond', 'very', 'slow', 'and', 'call', 'merging', 'is', 'not', 'that', 'great', 'in', 'this', 'there', 'are', 'more', 'lag', 'in', 'the', 'process', 'all', 'above', 'is', 'basic', 'one', 'which', 'was', 'total']","['surpris', 'feedback', 'last', 'year', 'bought', 'much', 'satisfi', 'reason', 'plane', 'time', 'not', 'satisfi', 'product', 'batteri', 'charg', 'take', 'display', 'not', 'respond', 'quick', 'per', 'camara', 'front', 'back', 'not', 'qualiti', 'unabl', 'see', 'ethan', 'qualiti', 'dial', 'pad', 'respond', 'slow', 'call', 'merg', 'not', 'great', 'lag', 'process', 'basic', 'one', 'total']",surpris feedback last year bought much satisfi reason plane time not satisfi product batteri charg take display not respond quick per camara front back not qualiti unabl see ethan qualiti dial pad respond slow call merg not great lag process basic one total
251,Flipkart Customer,terrific purchase,5,super mobile,"['super', 'mobile']","['super', 'mobile']","['super', 'mobil']",super mobil
252,ANKUR MESHRAM,mindblowing purchase,5,very nice phonewith high end performanceno to see any other productsbest in class mobileno comparisonat this price,"['very', 'nice', 'phonewith', 'high', 'end', 'performanceno', 'to', 'see', 'any', 'other', 'productsbest', 'in', 'class', 'mobileno', 'comparisonat', 'this', 'price']","['very', 'nice', 'phone', 'with', 'high', 'end', 'performance', 'no', 'to', 'see', 'any', 'other', 'products', 'best', 'in', 'class', 'mobile', 'no', 'comparison', 'at', 'this', 'price']","['nice', 'phone', 'high', 'end', 'perform', 'see', 'product', 'best', 'class', 'mobil', 'comparison', 'price']",nice phone high end perform see product best class mobil comparison price
253,Anand  Kumar ,good quality product,4,delivery is superbthanks flipkart,"['delivery', 'is', 'superbthanks', 'flipkart']","['delivery', 'is', 'superb', 'thanks', 'flip', 'kart']","['deliveri', 'superb', 'thank', 'flip', 'kart']",deliveri superb thank flip kart
254,Vidyakar  Tanti,simply awesome,5,good and fast work,"['good', 'and', 'fast', 'work']","['good', 'and', 'fast', 'work']","['good', 'fast', 'work']",good fast work
255,Bikash Karmakar,fabulous,5,great pragormance,"['great', 'pragormance']","['great', 'prag', 'or', 'mance']","['great', 'prag', 'manc']",great prag manc
256,Rambabu Koppula,great product,5,hanged mobile,"['hanged', 'mobile']","['hanged', 'mobile']","['hang', 'mobil']",hang mobil
257,MÅHFØØZ KÎ?G KHAN,delightful,4,good quality value for money,"['good', 'quality', 'value', 'for', 'money']","['good', 'quality', 'value', 'for', 'money']","['good', 'qualiti', 'valu', 'money']",good qualiti valu money
258,Bablu SR Yadav,wonderful,5,very nice,"['very', 'nice']","['very', 'nice']",['nice'],nice
259,Rajat ®,terrific,5,just good,"['just', 'good']","['just', 'good']",['good'],good
260,Stephen k,delightful,4,flipkart e kart nice delivery thank u for flipkart,"['flipkart', 'e', 'kart', 'nice', 'delivery', 'thank', 'u', 'for', 'flipkart']","['flip', 'kart', 'e', 'kart', 'nice', 'delivery', 'thank', 'u', 'for', 'flip', 'kart']","['flip', 'kart', 'e', 'kart', 'nice', 'deliveri', 'thank', 'u', 'flip', 'kart']",flip kart e kart nice deliveri thank u flip kart
261,shubham  vishwakarma,mindblowing purchase,5,very nice mobile performance is better battery life is so good value of money,"['very', 'nice', 'mobile', 'performance', 'is', 'better', 'battery', 'life', 'is', 'so', 'good', 'value', 'of', 'money']","['very', 'nice', 'mobile', 'performance', 'is', 'better', 'battery', 'life', 'is', 'so', 'good', 'value', 'of', 'money']","['nice', 'mobil', 'perform', 'better', 'batteri', 'life', 'good', 'valu', 'money']",nice mobil perform better batteri life good valu money
262,Flipkart Customer,excellent,5,nice product,"['nice', 'product']","['nice', 'product']","['nice', 'product']",nice product
263,Pashikanti Deepika,did not meet expectations,5,waste phone in the worlddisplay touch is so slow,"['waste', 'phone', 'in', 'the', 'worlddisplay', 'touch', 'is', 'so', 'slow']","['waste', 'phone', 'in', 'the', 'world', 'display', 'touch', 'is', 'so', 'slow']","['wast', 'phone', 'world', 'display', 'touch', 'slow']",wast phone world display touch slow
264,Vikash Kumar,awesome,4,good,['good'],['good'],['good'],good
265,Flipkart Customer,delightful,5,nice,['nice'],['nice'],['nice'],nice
266,Mithlesh  Chauhan,highly recommended,4,nice mobile i like realmelooking very beautiful phonefill in hand better,"['nice', 'mobile', 'i', 'like', 'realmelooking', 'very', 'beautiful', 'phonefill', 'in', 'hand', 'better']","['nice', 'mobile', 'i', 'like', 'real', 'me', 'looking', 'very', 'beautiful', 'phone', 'fill', 'in', 'hand', 'better']","['nice', 'mobil', 'like', 'real', 'look', 'beauti', 'phone', 'fill', 'hand', 'better']",nice mobil like real look beauti phone fill hand better
267,Flipkart Customer,nice product,5,good pick in this budget camera quality is very good,"['good', 'pick', 'in', 'this', 'budget', 'camera', 'quality', 'is', 'very', 'good']","['good', 'pick', 'in', 'this', 'budget', 'camera', 'quality', 'is', 'very', 'good']","['good', 'pick', 'budget', 'camera', 'qualiti', 'good']",good pick budget camera qualiti good
268,Pradip Saha,classy product,5,very good product,"['very', 'good', 'product']","['very', 'good', 'product']","['good', 'product']",good product
269,Akash  Yadav,best in the market,1,thank you flipkart,"['thank', 'you', 'flipkart']","['thank', 'you', 'flip', 'kart']","['thank', 'flip', 'kart']",thank flip kart
270,Flipkart Customer,worth every penny,5,awesome must by,"['awesome', 'must', 'by']","['awesome', 'must', 'by']","['awesom', 'must']",awesom must
271,Yogendra Singh  Thakur ,pretty good,4,excellent device but there is nocharger inside the box,"['excellent', 'device', 'but', 'there', 'is', 'nocharger', 'inside', 'the', 'box']","['excellent', 'device', 'but', 'there', 'is', 'no', 'charger', 'inside', 'the', 'box']","['excel', 'devic', 'charger', 'insid', 'box']",excel devic charger insid box
272,subrata das,just wow,5,very good product,"['very', 'good', 'product']","['very', 'good', 'product']","['good', 'product']",good product
273,Kandagatla Praveen kumar,wonderful,4,ok,['ok'],['ok'],['ok'],ok
274,Malaya Dash,mindblowing purchase,5,wonderful mobile i have ever seen,"['wonderful', 'mobile', 'i', 'have', 'ever', 'seen']","['wonderful', 'mobile', 'i', 'have', 'ever', 'seen']","['wonder', 'mobil', 'ever', 'seen']",wonder mobil ever seen
275,AMIT PAWAR,good,3,screen resolution is very disappointing,"['screen', 'resolution', 'is', 'very', 'disappointing']","['screen', 'resolution', 'is', 'very', 'disappointing']","['screen', 'resolut', 'disappoint']",screen resolut disappoint
276,Mithlesh Sharma,nice,3,just ok,"['just', 'ok']","['just', 'ok']",['ok'],ok
277,Drx. Amit Baboo,very good,4,nicemobile and battery backup best,"['nicemobile', 'and', 'battery', 'backup', 'best']","['nice', 'mobile', 'and', 'battery', 'backup', 'best']","['nice', 'mobil', 'batteri', 'backup', 'best']",nice mobil batteri backup best
278,Flipkart Customer,wonderful,4,camera is not as my expectations but its work as onlympperformance is good and battery backup all is good as this price range,"['camera', 'is', 'not', 'as', 'my', 'expectations', 'but', 'its', 'work', 'as', 'onlympperformance', 'is', 'good', 'and', 'battery', 'backup', 'all', 'is', 'good', 'as', 'this', 'price', 'range']","['camera', 'is', 'not', 'as', 'my', 'expectations', 'but', 'its', 'work', 'as', 'only', 'mp', 'performance', 'is', 'good', 'and', 'battery', 'backup', 'all', 'is', 'good', 'as', 'this', 'price', 'range']","['camera', 'not', 'expect', 'work', 'mp', 'perform', 'good', 'batteri', 'backup', 'good', 'price', 'rang']",camera not expect work mp perform good batteri backup good price rang
279,Flipkart Customer,mindblowing purchase,5,good,['good'],['good'],['good'],good
280,Akash Kumar,terrific,5,great phone under low budget,"['great', 'phone', 'under', 'low', 'budget']","['great', 'phone', 'under', 'low', 'budget']","['great', 'phone', 'low', 'budget']",great phone low budget
281,Flipkart Customer,nice,3,very good,"['very', 'good']","['very', 'good']",['good'],good
282,Flipkart Customer,fair,3,this was my surprise feedback last year i boughtwas very much satisfied and for the same reason plane forthis time but not satisfied with the productbattery charging taking moredisplay not responding as quick as as percamara both front and backnot that qualityunable see ethan quality at alldial pad respond very slow and call merging is not that great in this there are more lag in the process all above is basic one which was total,"['this', 'was', 'my', 'surprise', 'feedback', 'last', 'year', 'i', 'boughtwas', 'very', 'much', 'satisfied', 'and', 'for', 'the', 'same', 'reason', 'plane', 'forthis', 'time', 'but', 'not', 'satisfied', 'with', 'the', 'productbattery', 'charging', 'taking', 'moredisplay', 'not', 'responding', 'as', 'quick', 'as', 'as', 'percamara', 'both', 'front', 'and', 'backnot', 'that', 'qualityunable', 'see', 'ethan', 'quality', 'at', 'alldial', 'pad', 'respond', 'very', 'slow', 'and', 'call', 'merging', 'is', 'not', 'that', 'great', 'in', 'this', 'there', 'are', 'more', 'lag', 'in', 'the', 'process', 'all', 'above', 'is', 'basic', 'one', 'which', 'was', 'total']","['this', 'was', 'my', 'surprise', 'feedback', 'last', 'year', 'i', 'bought', 'was', 'very', 'much', 'satisfied', 'and', 'for', 'the', 'same', 'reason', 'plane', 'for', 'this', 'time', 'but', 'not', 'satisfied', 'with', 'the', 'product', 'battery', 'charging', 'taking', 'more', 'display', 'not', 'responding', 'as', 'quick', 'as', 'as', 'per', 'camara', 'both', 'front', 'and', 'back', 'not', 'that', 'quality', 'unable', 'see', 'ethan', 'quality', 'at', 'all', 'dial', 'pad', 'respond', 'very', 'slow', 'and', 'call', 'merging', 'is', 'not', 'that', 'great', 'in', 'this', 'there', 'are', 'more', 'lag', 'in', 'the', 'process', 'all', 'above', 'is', 'basic', 'one', 'which', 'was', 'total']","['surpris', 'feedback', 'last', 'year', 'bought', 'much', 'satisfi', 'reason', 'plane', 'time', 'not', 'satisfi', 'product', 'batteri', 'charg', 'take', 'display', 'not', 'respond', 'quick', 'per', 'camara', 'front', 'back', 'not', 'qualiti', 'unabl', 'see', 'ethan', 'qualiti', 'dial', 'pad', 'respond', 'slow', 'call', 'merg', 'not', 'great', 'lag', 'process', 'basic', 'one', 'total']",surpris feedback last year bought much satisfi reason plane time not satisfi product batteri charg take display not respond quick per camara front back not qualiti unabl see ethan qualiti dial pad respond slow call merg not great lag process basic one total
283,Flipkart Customer,terrific purchase,5,super mobile,"['super', 'mobile']","['super', 'mobile']","['super', 'mobil']",super mobil
284,ANKUR MESHRAM,mindblowing purchase,5,very nice phonewith high end performanceno to see any other productsbest in class mobileno comparisonat this price,"['very', 'nice', 'phonewith', 'high', 'end', 'performanceno', 'to', 'see', 'any', 'other', 'productsbest', 'in', 'class', 'mobileno', 'comparisonat', 'this', 'price']","['very', 'nice', 'phone', 'with', 'high', 'end', 'performance', 'no', 'to', 'see', 'any', 'other', 'products', 'best', 'in', 'class', 'mobile', 'no', 'comparison', 'at', 'this', 'price']","['nice', 'phone', 'high', 'end', 'perform', 'see', 'product', 'best', 'class', 'mobil', 'comparison', 'price']",nice phone high end perform see product best class mobil comparison price
285,Anand  Kumar ,good quality product,4,delivery is superbthanks flipkart,"['delivery', 'is', 'superbthanks', 'flipkart']","['delivery', 'is', 'superb', 'thanks', 'flip', 'kart']","['deliveri', 'superb', 'thank', 'flip', 'kart']",deliveri superb thank flip kart
286,Vidyakar  Tanti,simply awesome,5,good and fast work,"['good', 'and', 'fast', 'work']","['good', 'and', 'fast', 'work']","['good', 'fast', 'work']",good fast work
287,Bikash Karmakar,fabulous,5,great pragormance,"['great', 'pragormance']","['great', 'prag', 'or', 'mance']","['great', 'prag', 'manc']",great prag manc
288,Rambabu Koppula,great product,5,hanged mobile,"['hanged', 'mobile']","['hanged', 'mobile']","['hang', 'mobil']",hang mobil
289,MÅHFØØZ KÎ?G KHAN,delightful,4,good quality value for money,"['good', 'quality', 'value', 'for', 'money']","['good', 'quality', 'value', 'for', 'money']","['good', 'qualiti', 'valu', 'money']",good qualiti valu money
290,Bablu SR Yadav,wonderful,5,very nice,"['very', 'nice']","['very', 'nice']",['nice'],nice
291,Rajat ®,terrific,5,just good,"['just', 'good']","['just', 'good']",['good'],good
292,prabu prabu,simply awesome,5,very nice cameramore,"['very', 'nice', 'cameramore']","['very', 'nice', 'camera', 'more']","['nice', 'camera']",nice camera
293,harish babu,terrific purchase,5,very nice mobile,"['very', 'nice', 'mobile']","['very', 'nice', 'mobile']","['nice', 'mobil']",nice mobil
294,Manisha Verma,decent product,3,good,['good'],['good'],['good'],good
295,Sandeep  Sharma,does the job,3,nice product with great value of money and this device is lite weight and i like it,"['nice', 'product', 'with', 'great', 'value', 'of', 'money', 'and', 'this', 'device', 'is', 'lite', 'weight', 'and', 'i', 'like', 'it']","['nice', 'product', 'with', 'great', 'value', 'of', 'money', 'and', 'this', 'device', 'is', 'lite', 'weight', 'and', 'i', 'like', 'it']","['nice', 'product', 'great', 'valu', 'money', 'devic', 'lite', 'weight', 'like']",nice product great valu money devic lite weight like
296,Ranjeet kumar,wonderful,5,osm,['osm'],['osm'],['osm'],osm
297,Flipkart Customer,moderate,4,sound quality annd body quality poor as compared to price range realme decreasing product quality,"['sound', 'quality', 'annd', 'body', 'quality', 'poor', 'as', 'compared', 'to', 'price', 'range', 'realme', 'decreasing', 'product', 'quality']","['sound', 'quality', 'annd', 'body', 'quality', 'poor', 'as', 'compared', 'to', 'price', 'range', 'real', 'me', 'decreasing', 'product', 'quality']","['sound', 'qualiti', 'annd', 'bodi', 'qualiti', 'poor', 'compar', 'price', 'rang', 'real', 'decreas', 'product', 'qualiti']",sound qualiti annd bodi qualiti poor compar price rang real decreas product qualiti
298,ROHIT kumar,very good,5,nice,['nice'],['nice'],['nice'],nice
299,Flipkart Customer,highly recommended,2,exelent,['exelent'],['exelent'],['exel'],exel
300,Sonu  Singh,perfect product,5,good,['good'],['good'],['good'],good
301,Poonmaram Choudhary,classy product,5,best phone in budget segment ekart logistics delivery is also fast,"['best', 'phone', 'in', 'budget', 'segment', 'ekart', 'logistics', 'delivery', 'is', 'also', 'fast']","['best', 'phone', 'in', 'budget', 'segment', 'e', 'kart', 'logistics', 'delivery', 'is', 'also', 'fast']","['best', 'phone', 'budget', 'segment', 'e', 'kart', 'logist', 'deliveri', 'also', 'fast']",best phone budget segment e kart logist deliveri also fast
302,Flipkart Customer,wonderful,4,performance meet as per specification,"['performance', 'meet', 'as', 'per', 'specification']","['performance', 'meet', 'as', 'per', 'specification']","['perform', 'meet', 'per', 'specif']",perform meet per specif
303,Mohammad Israr Sheikh,terrific purchase,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
304,Kaushal Koli,must buy,5,nice,['nice'],['nice'],['nice'],nice
305,Chandra Reddy,worth the money,4,good,['good'],['good'],['good'],good
306,Raju kumar,mindblowing purchase,5,good,['good'],['good'],['good'],good
307,Shrinath  Mateti ,wonderful,5,superb phone,"['superb', 'phone']","['superb', 'phone']","['superb', 'phone']",superb phone
308,Suman Dey,bad quality,5,battery very very bad,"['battery', 'very', 'very', 'bad']","['battery', 'very', 'very', 'bad']","['batteri', 'bad']",batteri bad
309,Flipkart Customer,super,2,it is a fantastic product in all areas,"['it', 'is', 'a', 'fantastic', 'product', 'in', 'all', 'areas']","['it', 'is', 'a', 'fantastic', 'product', 'in', 'all', 'areas']","['fantast', 'product', 'area']",fantast product area
310,golu chauhan,not good,5,value for money,"['value', 'for', 'money']","['value', 'for', 'money']","['valu', 'money']",valu money
311,ANKIT  SHARMA,highly recommended,3,better than anyother,"['better', 'than', 'anyother']","['better', 'than', 'any', 'other']",['better'],better
312,Flipkart Customer,just okay,5,its not a worth for money but overall ok,"['its', 'not', 'a', 'worth', 'for', 'money', 'but', 'overall', 'ok']","['its', 'not', 'a', 'worth', 'for', 'money', 'but', 'overall', 'ok']","['not', 'worth', 'money', 'overal', 'ok']",not worth money overal ok
313,niranjan  Sheoran ,best in the market,5,good phone in this ratemp camera is excellent battety is also good,"['good', 'phone', 'in', 'this', 'ratemp', 'camera', 'is', 'excellent', 'battety', 'is', 'also', 'good']","['good', 'phone', 'in', 'this', 'rate', 'mp', 'camera', 'is', 'excellent', 'batte', 'ty', 'is', 'also', 'good']","['good', 'phone', 'rate', 'mp', 'camera', 'excel', 'batt', 'ty', 'also', 'good']",good phone rate mp camera excel batt ty also good
314,Flipkart Customer,worth every penny,4,very good phone,"['very', 'good', 'phone']","['very', 'good', 'phone']","['good', 'phone']",good phone
315,saurabh kumar aditya,absolute rubbish,5,charger wire is not working properly its damage,"['charger', 'wire', 'is', 'not', 'working', 'properly', 'its', 'damage']","['charger', 'wire', 'is', 'not', 'working', 'properly', 'its', 'damage']","['charger', 'wire', 'not', 'work', 'properli', 'damag']",charger wire not work properli damag
316,Deepak Nain,very good,5,good,['good'],['good'],['good'],good
317,Flipkart Customer,worth every penny,4,value for money,"['value', 'for', 'money']","['value', 'for', 'money']","['valu', 'money']",valu money
318,Abhinaba  Rakshit,worth every penny,2,very good,"['very', 'good']","['very', 'good']",['good'],good
319,Flipkart Customer,really nice,1,this is good phone,"['this', 'is', 'good', 'phone']","['this', 'is', 'good', 'phone']","['good', 'phone']",good phone
320,Narendra Nial,best in the market,5,good quality mobile phone,"['good', 'quality', 'mobile', 'phone']","['good', 'quality', 'mobile', 'phone']","['good', 'qualiti', 'mobil', 'phone']",good qualiti mobil phone
321,Flipkart Customer,simply awesome,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
322,Samit Barman ,wonderful,4,nyc gud,"['nyc', 'gud']","['nyc', 'gud']","['nyc', 'gud']",nyc gud
323,Abbas Zaidi,classy product,5,good phone but rear camera wasnt according to its specifications selfie camera was greatbut overall a good smartphone,"['good', 'phone', 'but', 'rear', 'camera', 'wasnt', 'according', 'to', 'its', 'specifications', 'selfie', 'camera', 'was', 'greatbut', 'overall', 'a', 'good', 'smartphone']","['good', 'phone', 'but', 'rear', 'camera', 'wasnt', 'according', 'to', 'its', 'specifications', 'self', 'ie', 'camera', 'was', 'great', 'but', 'overall', 'a', 'good', 'smartphone']","['good', 'phone', 'rear', 'camera', 'wasnt', 'accord', 'specif', 'self', 'ie', 'camera', 'great', 'overal', 'good', 'smartphon']",good phone rear camera wasnt accord specif self ie camera great overal good smartphon
324,Badavath  Rajesh,just okay,3,nice mobile with low cost,"['nice', 'mobile', 'with', 'low', 'cost']","['nice', 'mobile', 'with', 'low', 'cost']","['nice', 'mobil', 'low', 'cost']",nice mobil low cost
325,Flipkart Customer,fair,3,v nice,"['v', 'nice']","['v', 'nice']","['v', 'nice']",v nice
326,vishal  malav,good choice,4,good mobile phone,"['good', 'mobile', 'phone']","['good', 'mobile', 'phone']","['good', 'mobil', 'phone']",good mobil phone
327,ShivaKrishna Chalavadhi,does the job,3,slightly hanging is therethis need to resolve for its better performance,"['slightly', 'hanging', 'is', 'therethis', 'need', 'to', 'resolve', 'for', 'its', 'better', 'performance']","['slightly', 'hanging', 'is', 'there', 'this', 'need', 'to', 'resolve', 'for', 'its', 'better', 'performance']","['slightli', 'hang', 'need', 'resolv', 'better', 'perform']",slightli hang need resolv better perform
328,ABHIJITH K.R,valueformoney,4,goodmore,['goodmore'],"['good', 'more']",['good'],good
329,Sandeep Ojha,worst experience ever,1,very poorly,"['very', 'poorly']","['very', 'poorly']",['poorli'],poorli
330,Mrityunjay  Choudhary,hated it,4,camera poor and slow working phone inot lik phone,"['camera', 'poor', 'and', 'slow', 'working', 'phone', 'inot', 'lik', 'phone']","['camera', 'poor', 'and', 'slow', 'working', 'phone', 'i', 'not', 'lik', 'phone']","['camera', 'poor', 'slow', 'work', 'phone', 'not', 'lik', 'phone']",camera poor slow work phone not lik phone
331,Dewanand Sharma,wonderful,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
332,Sonu  Singh,perfect product,5,good,['good'],['good'],['good'],good
333,Poonmaram Choudhary,classy product,4,best phone in budget segment ekart logistics delivery is also fast,"['best', 'phone', 'in', 'budget', 'segment', 'ekart', 'logistics', 'delivery', 'is', 'also', 'fast']","['best', 'phone', 'in', 'budget', 'segment', 'e', 'kart', 'logistics', 'delivery', 'is', 'also', 'fast']","['best', 'phone', 'budget', 'segment', 'e', 'kart', 'logist', 'deliveri', 'also', 'fast']",best phone budget segment e kart logist deliveri also fast
334,Flipkart Customer,wonderful,5,performance meet as per specification,"['performance', 'meet', 'as', 'per', 'specification']","['performance', 'meet', 'as', 'per', 'specification']","['perform', 'meet', 'per', 'specif']",perform meet per specif
335,Mohammad Israr Sheikh,terrific purchase,5,good product,"['good', 'product']","['good', 'product']","['good', 'product']",good product
336,Kaushal Koli,must buy,4,nice,['nice'],['nice'],['nice'],nice
337,Chandra Reddy,worth the money,5,good,['good'],['good'],['good'],good
338,Raju kumar,mindblowing purchase,5,good,['good'],['good'],['good'],good
339,Shrinath  Mateti ,wonderful,1,superb phone,"['superb', 'phone']","['superb', 'phone']","['superb', 'phone']",superb phone
340,Tuhin Royce,must buy,5,good product worth for money,"['good', 'product', 'worth', 'for', 'money']","['good', 'product', 'worth', 'for', 'money']","['good', 'product', 'worth', 'money']",good product worth money
341,Jisan King,must buy,5,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
342,Flipkart Customer,simply awesome,5,amazing,['amazing'],['amazing'],['amaz'],amaz
343,Mithu Kumar,valueformoney,4,good,['good'],['good'],['good'],good
344,Flipkart Customer,classy product,5,brilliant realmemore,"['brilliant', 'realmemore']","['brilliant', 'real', 'me', 'more']","['brilliant', 'real']",brilliant real
345,Udaya kiran Boddu,can go for it,4,worth in price cam quality is upto the markcharging is good,"['worth', 'in', 'price', 'cam', 'quality', 'is', 'upto', 'the', 'markcharging', 'is', 'good']","['worth', 'in', 'price', 'cam', 'quality', 'is', 'up', 'to', 'the', 'mark', 'charging', 'is', 'good']","['worth', 'price', 'cam', 'qualiti', 'mark', 'charg', 'good']",worth price cam qualiti mark charg good
346,Flipkart Customer,mindblowing purchase,5,velue forr money,"['velue', 'forr', 'money']","['velu', 'e', 'for', 'r', 'money']","['velu', 'e', 'r', 'money']",velu e r money
347,Flipkart Customer,wonderful,4,good battery and charger,"['good', 'battery', 'and', 'charger']","['good', 'battery', 'and', 'charger']","['good', 'batteri', 'charger']",good batteri charger
348,Vikash  Kumar Sharma,good choice,4,best mobile phone,"['best', 'mobile', 'phone']","['best', 'mobile', 'phone']","['best', 'mobil', 'phone']",best mobil phone
349,SHARIQUE  ZAFAR,bad quality,2,overall average,"['overall', 'average']","['overall', 'average']","['overal', 'averag']",overal averag
350,Abhinaba  Rakshit,worth every penny,5,very good,"['very', 'good']","['very', 'good']",['good'],good
351,Flipkart Customer,really nice,4,this is good phone,"['this', 'is', 'good', 'phone']","['this', 'is', 'good', 'phone']","['good', 'phone']",good phone
352,Ranjeet Vaishnav,worth every penny,5,budget smartphone,"['budget', 'smartphone']","['budget', 'smartphone']","['budget', 'smartphon']",budget smartphon
353,Pinkesh Rathavi,delightful,4,nice phone,"['nice', 'phone']","['nice', 'phone']","['nice', 'phone']",nice phone
354,R.kumar R.kumar,utterly disappointed,5,excellent,['excellent'],['excellent'],['excel'],excel
355,Mukesh Palewar,must buy,5,smooth touchcamra quality is awesome excellent battery,"['smooth', 'touchcamra', 'quality', 'is', 'awesome', 'excellent', 'battery']","['smooth', 'touch', 'camra', 'quality', 'is', 'awesome', 'excellent', 'battery']","['smooth', 'touch', 'camra', 'qualiti', 'awesom', 'excel', 'batteri']",smooth touch camra qualiti awesom excel batteri
356,Rajan  Kumar,great product,5,best phone,"['best', 'phone']","['best', 'phone']","['best', 'phone']",best phone
357,Selvamani D,brilliant,5,best for money,"['best', 'for', 'money']","['best', 'for', 'money']","['best', 'money']",best money
358,Annu maniraj Singh ,horrible,1,screen was not work properly,"['screen', 'was', 'not', 'work', 'properly']","['screen', 'was', 'not', 'work', 'properly']","['screen', 'not', 'work', 'properli']",screen not work properli
359,Amit kumar,wonderful,1,excellent job flipkart very fast delivery,"['excellent', 'job', 'flipkart', 'very', 'fast', 'delivery']","['excellent', 'job', 'flip', 'kart', 'very', 'fast', 'delivery']","['excel', 'job', 'flip', 'kart', 'fast', 'deliveri']",excel job flip kart fast deliveri
360,Flipkart Customer,delightful,4,good,['good'],['good'],['good'],good
361,Flipkart Customer,wonderful,5,out of word osm,"['out', 'of', 'word', 'osm']","['out', 'of', 'word', 'osm']","['word', 'osm']",word osm
362,Flipkart Customer,expected a better product,5,camera dull,"['camera', 'dull']","['camera', 'dull']","['camera', 'dull']",camera dull
363,Anil Dhaka,highly recommended,5,good,['good'],['good'],['good'],good
364,Raveendra Chowtipalli,must buy,5,exlent good quality,"['exlent', 'good', 'quality']","['ex', 'lent', 'good', 'quality']","['ex', 'lent', 'good', 'qualiti']",ex lent good qualiti
365,Bhupesh Patel,classy product,5,nice mobile,"['nice', 'mobile']","['nice', 'mobile']","['nice', 'mobil']",nice mobil
366,deepak  yadav,must buy,5,nice,['nice'],['nice'],['nice'],nice
367,Ajeet Rana,worth every penny,5,mst phone h maza agya sellarbest value for money,"['mst', 'phone', 'h', 'maza', 'agya', 'sellarbest', 'value', 'for', 'money']","['mst', 'phone', 'h', 'maza', 'agy', 'a', 'sellar', 'best', 'value', 'for', 'money']","['mst', 'phone', 'h', 'maza', 'agi', 'sellar', 'best', 'valu', 'money']",mst phone h maza agi sellar best valu money
368,Flipkart Customer,terrific purchase,3,nice product,"['nice', 'product']","['nice', 'product']","['nice', 'product']",nice product
369,Badegowda Gm,fair,2,better product,"['better', 'product']","['better', 'product']","['better', 'product']",better product
370,Dinesh Kumar Gatiyan,brilliant,5,overall good as value,"['overall', 'good', 'as', 'value']","['overall', 'good', 'as', 'value']","['overal', 'good', 'valu']",overal good valu
371,Flipkart Customer,mindblowing purchase,5,its product very good,"['its', 'product', 'very', 'good']","['its', 'product', 'very', 'good']","['product', 'good']",product good
372,Bhagwat Bhalekar,wonderful,4,best performance phone but average camera qualitycamera quality not that expected,"['best', 'performance', 'phone', 'but', 'average', 'camera', 'qualitycamera', 'quality', 'not', 'that', 'expected']","['best', 'performance', 'phone', 'but', 'average', 'camera', 'quality', 'camera', 'quality', 'not', 'that', 'expected']","['best', 'perform', 'phone', 'averag', 'camera', 'qualiti', 'camera', 'qualiti', 'not', 'expect']",best perform phone averag camera qualiti camera qualiti not expect
373,Ravisankar Y,best in the market,5,awesome one go for it,"['awesome', 'one', 'go', 'for', 'it']","['awesome', 'one', 'go', 'for', 'it']","['awesom', 'one', 'go']",awesom one go
374,Manish Baghel,simply awesome,5,super products,"['super', 'products']","['super', 'products']","['super', 'product']",super product
